,alt,cad,dst,hrt,lat,lon,pwr,spd,time,tmp,sec,id,segID
3304,481.2,73.0,16175.33,163.0,37.88077,-122.225578,294.0,3.098,2016-09-22 01:38:15,12,3323.0,20160921174252,201609211742522717
3305,481.6,74.0,16178.46,163.0,37.880743,-122.22557,294.0,3.126,2016-09-22 01:38:16,12,3324.0,20160921174252,201609211742522717
3306,481.8,74.0,16181.62,163.0,37.880715,-122.225564,343.0,3.266,2016-09-22 01:38:17,12,3325.0,20160921174252,201609211742522717
3307,482.2,74.0,16184.8,164.0,37.880686,-122.22556,376.0,3.07,2016-09-22 01:38:18,12,3326.0,20160921174252,201609211742522717
3308,482.6,72.0,16187.81,164.0,37.880659,-122.225557,371.0,3.051,2016-09-22 01:38:19,12,3327.0,20160921174252,201609211742522717
3309,483.2,71.0,16190.73,164.0,37.880633,-122.225555,354.0,3.032,2016-09-22 01:38:20,12,3328.0,20160921174252,201609211742522717
3310,483.6,72.0,16193.62,164.0,37.880607,-122.225556,366.0,2.995,2016-09-22 01:38:21,12,3329.0,20160921174252,201609211742522717
3311,484.0,72.0,16196.57,164.0,37.880581,-122.22556,347.0,3.014,2016-09-22 01:38:22,12,3330.0,20160921174252,201609211742522717
3312,484.4,75.0,16199.57,165.0,37.880554,-122.225566,347.0,3.098,2016-09-22 01:38:23,12,3331.0,20160921174252,201609211742522717
3313,484.8,78.0,16202.7,165.0,37.880526,-122.225574,375.0,3.228,2016-09-22 01:38:24,12,3332.0,20160921174252,201609211742522717
3314,485.0,75.0,16205.94,165.0,37.880498,-122.225583,363.0,3.396,2016-09-22 01:38:25,12,3333.0,20160921174252,201609211742522717
3315,485.4,75.0,16209.17,165.0,37.88047,-122.225593,376.0,3.163,2016-09-22 01:38:26,12,3334.0,20160921174252,201609211742522717
3316,485.6,74.0,16212.21,165.0,37.880446,-122.225609,363.0,2.921,2016-09-22 01:38:27,12,3335.0,20160921174252,201609211742522717
3317,486.2,75.0,16215.08,166.0,37.880422,-122.225623,367.0,2.837,2016-09-22 01:38:28,12,3336.0,20160921174252,201609211742522717
3318,486.6,72.0,16217.99,166.0,37.880399,-122.225639,376.0,2.827,2016-09-22 01:38:29,12,3337.0,20160921174252,201609211742522717
3319,486.8,71.0,16220.82,166.0,37.880379,-122.225659,373.0,2.706,2016-09-22 01:38:30,12,3338.0,20160921174252,201609211742522717
3320,487.2,70.0,16223.73,166.0,37.88036,-122.225682,380.0,2.734,2016-09-22 01:38:31,12,3339.0,20160921174252,201609211742522717
3321,487.6,70.0,16226.84,166.0,37.880342,-122.225708,377.0,2.976,2016-09-22 01:38:32,12,3340.0,20160921174252,201609211742522717
3322,487.8,73.0,16229.94,166.0,37.880323,-122.225735,403.0,2.967,2016-09-22 01:38:33,12,3341.0,20160921174252,201609211742522717
3323,488.0,75.0,16233.13,167.0,37.880303,-122.225761,412.0,2.995,2016-09-22 01:38:34,12,3342.0,20160921174252,201609211742522717
3324,488.4,72.0,16236.29,167.0,37.880283,-122.225786,385.0,3.023,2016-09-22 01:38:35,12,3343.0,20160921174252,201609211742522717
3325,488.8,75.0,16239.41,167.0,37.880264,-122.225812,373.0,3.06,2016-09-22 01:38:36,12,3344.0,20160921174252,201609211742522717
3326,489.2,77.0,16242.59,167.0,37.880243,-122.225837,353.0,3.163,2016-09-22 01:38:37,12,3345.0,20160921174252,201609211742522717
3327,489.4,77.0,16245.8,167.0,37.880223,-122.225864,350.0,3.154,2016-09-22 01:38:38,12,3346.0,20160921174252,201609211742522717
3328,489.8,75.0,16249.01,168.0,37.880203,-122.225889,370.0,3.191,2016-09-22 01:38:39,12,3347.0,20160921174252,201609211742522717
3329,490.2,78.0,16252.2,168.0,37.880183,-122.225915,341.0,3.2,2016-09-22 01:38:40,12,3348.0,20160921174252,201609211742522717
3330,490.6,78.0,16255.36,168.0,37.880161,-122.225939,315.0,3.219,2016-09-22 01:38:41,12,3349.0,20160921174252,201609211742522717
3331,491.2,74.0,16258.51,168.0,37.880138,-122.22596,341.0,3.126,2016-09-22 01:38:42,12,3350.0,20160921174252,201609211742522717
3332,491.6,74.0,16261.61,168.0,37.880115,-122.22598,358.0,3.004,2016-09-22 01:38:43,12,3351.0,20160921174252,201609211742522717
3333,492.2,75.0,16264.65,168.0,37.880091,-122.225997,348.0,3.172,2016-09-22 01:38:44,12,3352.0,20160921174252,201609211742522717
3334,492.8,74.0,16267.78,168.0,37.880066,-122.226014,323.0,3.06,2016-09-22 01:38:45,12,3353.0,20160921174252,201609211742522717
3611,283.8,65.0,19009.19,125.0,37.892521,-122.242299,310.0,1.484,2016-09-22 01:43:22,11,3630.0,20160921174252,201609211742523611
3612,284.2,64.0,19011.16,126.0,37.892504,-122.242289,332.0,1.512,2016-09-22 01:43:23,11,3631.0,20160921174252,201609211742523611
3613,284.6,66.0,19012.97,127.0,37.892489,-122.242281,324.0,1.913,2016-09-22 01:43:24,11,3632.0,20160921174252,201609211742523611
3614,285.2,64.0,19015.25,129.0,37.892472,-122.242268,328.0,1.913,2016-09-22 01:43:25,11,3633.0,20160921174252,201609211742523611
3615,286.0,64.0,19017.55,131.0,37.892455,-122.242252,302.0,1.633,2016-09-22 01:43:26,11,3634.0,20160921174252,201609211742523611
3616,286.4,65.0,19019.73,132.0,37.892438,-122.24224,323.0,1.922,2016-09-22 01:43:27,11,3635.0,20160921174252,201609211742523611
3617,286.8,65.0,19021.48,133.0,37.892424,-122.24223,295.0,1.661,2016-09-22 01:43:28,11,3636.0,20160921174252,201609211742523611
3618,287.2,70.0,19023.63,134.0,37.892407,-122.242219,295.0,1.997,2016-09-22 01:43:29,11,3637.0,20160921174252,201609211742523611
3619,287.6,69.0,19025.93,135.0,37.892388,-122.242208,321.0,1.875,2016-09-22 01:43:30,11,3638.0,20160921174252,201609211742523611
3620,287.8,70.0,19028.17,136.0,37.89237,-122.242196,330.0,1.791,2016-09-22 01:43:31,11,3639.0,20160921174252,201609211742523611
3621,288.0,71.0,19030.87,137.0,37.892349,-122.24218,296.0,2.109,2016-09-22 01:43:32,11,3640.0,20160921174252,201609211742523611
3622,288.4,71.0,19033.32,137.0,37.89233,-122.242166,308.0,2.081,2016-09-22 01:43:33,11,3641.0,20160921174252,201609211742523611
3623,288.8,72.0,19035.83,138.0,37.892311,-122.242151,281.0,1.941,2016-09-22 01:43:34,11,3642.0,20160921174252,201609211742523611
3624,289.2,73.0,19038.09,139.0,37.892295,-122.242135,287.0,1.764,2016-09-22 01:43:35,11,3643.0,20160921174252,201609211742523611
3625,289.4,75.0,19040.16,140.0,37.892279,-122.242122,265.0,1.605,2016-09-22 01:43:36,11,3644.0,20160921174252,201609211742523611
3626,289.8,75.0,19042.95,140.0,37.892257,-122.242107,280.0,1.857,2016-09-22 01:43:37,11,3645.0,20160921174252,201609211742523611
3627,290.0,78.0,19045.47,141.0,37.892238,-122.242091,286.0,1.857,2016-09-22 01:43:38,11,3646.0,20160921174252,201609211742523611
3628,290.4,82.0,19048.67,142.0,37.892213,-122.242073,274.0,2.034,2016-09-22 01:43:39,11,3647.0,20160921174252,201609211742523611
3629,290.6,81.0,19052.43,143.0,37.892183,-122.242054,219.0,2.23,2016-09-22 01:43:40,11,3648.0,20160921174252,201609211742523611
3630,290.8,80.0,19056.11,144.0,37.892155,-122.242031,213.0,2.426,2016-09-22 01:43:41,11,3649.0,20160921174252,201609211742523611
3631,291.2,81.0,19060.24,144.0,37.892124,-122.242004,257.0,2.921,2016-09-22 01:43:42,11,3650.0,20160921174252,201609211742523611
3632,291.6,76.0,19064.05,145.0,37.892097,-122.241979,183.0,2.893,2016-09-22 01:43:43,11,3651.0,20160921174252,201609211742523611
3633,291.8,70.0,19067.39,145.0,37.892073,-122.241954,233.0,2.697,2016-09-22 01:43:44,11,3652.0,20160921174252,201609211742523611
3634,292.2,74.0,19070.89,146.0,37.892048,-122.241931,210.0,2.809,2016-09-22 01:43:45,11,3653.0,20160921174252,201609211742523611
3635,292.6,75.0,19074.43,146.0,37.892022,-122.241907,227.0,2.948,2016-09-22 01:43:46,11,3654.0,20160921174252,201609211742523611
3636,292.8,77.0,19077.93,146.0,37.891997,-122.241883,221.0,2.846,2016-09-22 01:43:47,11,3655.0,20160921174252,201609211742523611
3637,293.0,80.0,19082.71,147.0,37.891968,-122.241842,218.0,3.443,2016-09-22 01:43:48,11,3656.0,20160921174252,201609211742523611
3638,293.4,80.0,19088.97,147.0,37.891928,-122.241791,61.0,3.844,2016-09-22 01:43:49,11,3657.0,20160921174252,201609211742523611
3639,293.6,80.0,19094.06,146.0,37.891899,-122.241745,61.0,3.686,2016-09-22 01:43:50,11,3658.0,20160921174252,201609211742523611
3640,294.0,62.0,19099.8,146.0,37.891863,-122.241699,61.0,3.527,2016-09-22 01:43:51,11,3659.0,20160921174252,201609211742523611
3641,294.2,82.0,19105.93,146.0,37.891826,-122.241648,285.0,4.012,2016-09-22 01:43:52,11,3660.0,20160921174252,201609211742523611
3642,294.4,82.0,19110.63,146.0,37.891797,-122.241608,213.0,4.096,2016-09-22 01:43:53,11,3661.0,20160921174252,201609211742523611
3643,294.6,82.0,19115.39,146.0,37.891771,-122.241564,200.0,4.087,2016-09-22 01:43:54,11,3662.0,20160921174252,201609211742523611
3644,294.6,83.0,19119.89,146.0,37.891745,-122.241525,200.0,4.217,2016-09-22 01:43:55,11,3663.0,20160921174252,201609211742523611
3645,294.8,84.0,19124.42,145.0,37.89172,-122.241484,197.0,4.376,2016-09-22 01:43:56,11,3664.0,20160921174252,201609211742523611
3646,295.0,88.0,19129.72,145.0,37.891689,-122.241438,211.0,4.647,2016-09-22 01:43:57,11,3665.0,20160921174252,201609211742523611
3647,295.2,82.0,19134.32,145.0,37.891662,-122.241398,203.0,4.423,2016-09-22 01:43:58,11,3666.0,20160921174252,201609211742523611
3648,295.4,82.0,19139.58,145.0,37.89163,-122.241354,221.0,4.777,2016-09-22 01:43:59,11,3667.0,20160921174252,201609211742523611
3649,295.6,83.0,19145.66,145.0,37.891593,-122.241304,218.0,4.824,2016-09-22 01:44:00,11,3668.0,20160921174252,201609211742523611
3650,295.8,83.0,19151.12,145.0,37.891559,-122.241258,208.0,4.908,2016-09-22 01:44:01,11,3669.0,20160921174252,201609211742523611
3651,296.0,82.0,19156.89,145.0,37.891524,-122.24121,194.0,4.936,2016-09-22 01:44:02,11,3670.0,20160921174252,201609211742523611
3652,296.0,84.0,19162.48,144.0,37.89149,-122.241164,189.0,5.039,2016-09-22 01:44:03,11,3671.0,20160921174252,201609211742523611
3653,296.2,82.0,19168.19,144.0,37.891455,-122.241115,190.0,5.039,2016-09-22 01:44:04,11,3672.0,20160921174252,201609211742523611
3654,296.2,84.0,19173.38,144.0,37.891422,-122.241074,184.0,4.852,2016-09-22 01:44:05,11,3673.0,20160921174252,201609211742523611
3655,296.4,80.0,19178.68,144.0,37.89139,-122.241029,235.0,4.824,2016-09-22 01:44:06,11,3674.0,20160921174252,201609211742523611
3656,296.6,82.0,19183.7,144.0,37.89136,-122.240987,242.0,4.805,2016-09-22 01:44:07,11,3675.0,20160921174252,201609211742523611
3657,296.6,81.0,19189.06,144.0,37.891327,-122.240941,257.0,4.805,2016-09-22 01:44:08,11,3676.0,20160921174252,201609211742523611
3658,296.8,82.0,19194.05,144.0,37.891297,-122.2409,263.0,4.647,2016-09-22 01:44:09,11,3677.0,20160921174252,201609211742523611
3659,297.0,81.0,19198.7,143.0,37.891268,-122.240861,289.0,4.423,2016-09-22 01:44:10,11,3678.0,20160921174252,201609211742523611
3660,297.0,79.0,19203.7,143.0,37.89124,-122.240816,271.0,4.721,2016-09-22 01:44:11,11,3679.0,20160921174252,201609211742523611
3661,297.2,79.0,19208.5,144.0,37.89121,-122.240777,282.0,4.703,2016-09-22 01:44:12,11,3680.0,20160921174252,201609211742523611
3662,297.4,79.0,19213.13,144.0,37.891181,-122.240739,281.0,4.591,2016-09-22 01:44:13,11,3681.0,20160921174252,201609211742523611
3663,297.6,78.0,19217.89,144.0,37.891152,-122.240699,261.0,4.572,2016-09-22 01:44:14,11,3682.0,20160921174252,201609211742523611
3664,297.8,78.0,19223.01,144.0,37.891122,-122.240654,256.0,4.74,2016-09-22 01:44:15,11,3683.0,20160921174252,201609211742523611
3665,298.0,79.0,19228.1,145.0,37.891093,-122.24061,268.0,4.759,2016-09-22 01:44:16,11,3684.0,20160921174252,201609211742523611
3666,298.2,79.0,19233.02,145.0,37.891062,-122.24057,263.0,4.525,2016-09-22 01:44:17,11,3685.0,20160921174252,201609211742523611
3667,298.6,77.0,19237.68,146.0,37.89103,-122.240535,252.0,4.563,2016-09-22 01:44:18,11,3686.0,20160921174252,201609211742523611
3668,299.0,76.0,19242.29,146.0,37.890999,-122.2405,267.0,4.544,2016-09-22 01:44:19,11,3687.0,20160921174252,201609211742523611
3669,299.4,83.0,19247.16,146.0,37.890969,-122.24046,226.0,4.18,2016-09-22 01:44:20,11,3688.0,20160921174252,201609211742523611
3670,299.6,79.0,19251.75,147.0,37.890939,-122.240424,327.0,4.367,2016-09-22 01:44:21,11,3689.0,20160921174252,201609211742523611
3671,299.8,78.0,19256.39,147.0,37.890911,-122.240385,295.0,4.096,2016-09-22 01:44:22,11,3690.0,20160921174252,201609211742523611
3672,300.2,78.0,19260.56,147.0,37.890886,-122.240348,331.0,4.068,2016-09-22 01:44:23,11,3691.0,20160921174252,201609211742523611
3673,300.6,78.0,19265.25,148.0,37.890857,-122.240311,288.0,4.096,2016-09-22 01:44:24,11,3692.0,20160921174252,201609211742523611
3674,300.8,75.0,19269.76,148.0,37.89083,-122.240272,303.0,4.18,2016-09-22 01:44:25,11,3693.0,20160921174252,201609211742523611
3675,301.0,74.0,19273.92,149.0,37.890809,-122.240233,293.0,3.966,2016-09-22 01:44:26,11,3694.0,20160921174252,201609211742523611
3676,301.4,73.0,19278.23,149.0,37.890786,-122.240193,293.0,3.882,2016-09-22 01:44:27,11,3695.0,20160921174252,201609211742523611
3677,301.8,70.0,19282.47,149.0,37.890765,-122.240153,292.0,3.854,2016-09-22 01:44:28,11,3696.0,20160921174252,201609211742523611
3678,302.2,73.0,19286.55,150.0,37.890747,-122.240113,289.0,3.938,2016-09-22 01:44:29,11,3697.0,20160921174252,201609211742523611
3679,302.8,74.0,19290.43,150.0,37.890733,-122.240072,335.0,3.452,2016-09-22 01:44:30,11,3698.0,20160921174252,201609211742523611
3680,303.2,75.0,19294.4,150.0,37.890718,-122.240031,308.0,3.667,2016-09-22 01:44:31,11,3699.0,20160921174252,201609211742523611
3681,303.6,74.0,19298.26,150.0,37.890704,-122.239991,321.0,3.695,2016-09-22 01:44:32,11,3700.0,20160921174252,201609211742523611
3682,304.2,77.0,19302.06,150.0,37.890694,-122.239949,308.0,3.676,2016-09-22 01:44:33,11,3701.0,20160921174252,201609211742523611
3683,304.6,76.0,19306.03,150.0,37.890686,-122.239906,286.0,3.676,2016-09-22 01:44:34,11,3702.0,20160921174252,201609211742523611
3684,305.0,75.0,19310.1,150.0,37.890674,-122.239862,325.0,3.704,2016-09-22 01:44:35,11,3703.0,20160921174252,201609211742523611
3685,305.8,77.0,19314.1,151.0,37.890663,-122.239818,322.0,3.704,2016-09-22 01:44:36,11,3704.0,20160921174252,201609211742523611
3686,306.2,75.0,19318.08,151.0,37.890655,-122.239774,315.0,3.723,2016-09-22 01:44:37,11,3705.0,20160921174252,201609211742523611
3687,306.6,76.0,19321.91,151.0,37.890645,-122.239732,323.0,3.732,2016-09-22 01:44:38,11,3706.0,20160921174252,201609211742523611
3688,307.0,74.0,19325.85,152.0,37.890638,-122.239688,319.0,3.882,2016-09-22 01:44:39,11,3707.0,20160921174252,201609211742523611
3689,307.4,76.0,19329.7,152.0,37.890633,-122.239645,313.0,3.751,2016-09-22 01:44:40,11,3708.0,20160921174252,201609211742523611
3690,307.6,75.0,19333.68,153.0,37.890627,-122.2396,300.0,3.779,2016-09-22 01:44:41,11,3709.0,20160921174252,201609211742523611
3691,308.0,74.0,19337.71,153.0,37.890621,-122.239555,301.0,3.798,2016-09-22 01:44:42,11,3710.0,20160921174252,201609211742523611
3692,308.2,74.0,19341.7,153.0,37.890615,-122.23951,298.0,3.779,2016-09-22 01:44:43,11,3711.0,20160921174252,201609211742523611
3693,308.6,74.0,19345.52,153.0,37.890612,-122.239467,301.0,3.648,2016-09-22 01:44:44,11,3712.0,20160921174252,201609211742523611
3694,309.0,75.0,19349.33,154.0,37.890609,-122.239424,325.0,3.742,2016-09-22 01:44:45,11,3713.0,20160921174252,201609211742523611
3695,309.2,74.0,19353.17,154.0,37.890607,-122.23938,317.0,3.76,2016-09-22 01:44:46,11,3714.0,20160921174252,201609211742523611
3696,309.6,76.0,19356.99,154.0,37.890606,-122.239337,301.0,3.77,2016-09-22 01:44:47,11,3715.0,20160921174252,201609211742523611
3697,310.0,75.0,19360.99,154.0,37.890605,-122.239291,294.0,3.891,2016-09-22 01:44:48,11,3716.0,20160921174252,201609211742523611
3698,310.4,76.0,19365.08,154.0,37.890605,-122.239245,309.0,4.04,2016-09-22 01:44:49,11,3717.0,20160921174252,201609211742523611
3699,310.6,75.0,19369.03,154.0,37.890606,-122.2392,291.0,3.76,2016-09-22 01:44:50,11,3718.0,20160921174252,201609211742523611
3700,311.0,76.0,19372.93,154.0,37.890605,-122.239156,300.0,3.667,2016-09-22 01:44:51,11,3719.0,20160921174252,201609211742523611
3701,311.4,75.0,19376.72,155.0,37.890606,-122.239113,302.0,3.676,2016-09-22 01:44:52,11,3720.0,20160921174252,201609211742523611
3702,311.8,77.0,19380.59,155.0,37.890609,-122.239069,302.0,3.788,2016-09-22 01:44:53,11,3721.0,20160921174252,201609211742523611
3703,312.2,77.0,19384.53,155.0,37.890613,-122.239024,308.0,3.826,2016-09-22 01:44:54,11,3722.0,20160921174252,201609211742523611
3704,312.4,74.0,19388.46,155.0,37.890616,-122.23898,312.0,3.854,2016-09-22 01:44:55,11,3723.0,20160921174252,201609211742523611
3705,312.8,75.0,19392.33,155.0,37.890619,-122.238936,305.0,3.704,2016-09-22 01:44:56,11,3724.0,20160921174252,201609211742523611
3706,313.0,72.0,19396.15,155.0,37.890624,-122.238893,317.0,3.723,2016-09-22 01:44:57,11,3725.0,20160921174252,201609211742523611
3707,313.4,75.0,19400.02,156.0,37.890627,-122.238849,311.0,3.854,2016-09-22 01:44:58,11,3726.0,20160921174252,201609211742523611
3708,313.8,76.0,19403.92,156.0,37.890631,-122.238805,316.0,3.844,2016-09-22 01:44:59,11,3727.0,20160921174252,201609211742523611
3709,314.2,76.0,19407.78,156.0,37.890637,-122.238761,286.0,3.863,2016-09-22 01:45:00,11,3728.0,20160921174252,201609211742523611
3710,314.6,76.0,19411.65,156.0,37.890636,-122.238717,285.0,3.863,2016-09-22 01:45:01,11,3729.0,20160921174252,201609211742523611
3711,315.0,75.0,19415.57,156.0,37.890638,-122.238673,276.0,3.854,2016-09-22 01:45:02,11,3730.0,20160921174252,201609211742523611
3712,315.4,72.0,19419.42,156.0,37.890638,-122.238629,301.0,3.714,2016-09-22 01:45:03,11,3731.0,20160921174252,201609211742523611
3713,315.6,71.0,19423.14,156.0,37.890639,-122.238587,322.0,3.63,2016-09-22 01:45:04,11,3732.0,20160921174252,201609211742523611
3714,316.2,73.0,19426.78,156.0,37.89064,-122.238545,291.0,3.639,2016-09-22 01:45:05,11,3733.0,20160921174252,201609211742523611
3715,316.6,74.0,19430.38,156.0,37.890639,-122.238504,316.0,3.536,2016-09-22 01:45:06,11,3734.0,20160921174252,201609211742523611
3716,317.0,76.0,19433.98,156.0,37.890636,-122.238464,270.0,3.564,2016-09-22 01:45:07,11,3735.0,20160921174252,201609211742523611
3717,317.2,75.0,19437.52,156.0,37.890632,-122.238424,266.0,3.452,2016-09-22 01:45:08,11,3736.0,20160921174252,201609211742523611
3718,317.6,75.0,19441.04,156.0,37.890629,-122.238384,282.0,3.49,2016-09-22 01:45:09,11,3737.0,20160921174252,201609211742523611
3719,317.8,75.0,19444.61,156.0,37.890625,-122.238344,296.0,3.518,2016-09-22 01:45:10,11,3738.0,20160921174252,201609211742523611
3720,318.6,78.0,19448.32,156.0,37.890618,-122.238302,296.0,3.639,2016-09-22 01:45:11,11,3739.0,20160921174252,201609211742523611
3721,319.0,79.0,19452.03,156.0,37.890611,-122.238261,297.0,3.723,2016-09-22 01:45:12,11,3740.0,20160921174252,201609211742523611
3722,319.4,79.0,19455.79,156.0,37.890605,-122.238219,290.0,3.723,2016-09-22 01:45:13,11,3741.0,20160921174252,201609211742523611
3723,319.8,80.0,19459.54,156.0,37.890597,-122.238178,248.0,3.732,2016-09-22 01:45:14,11,3742.0,20160921174252,201609211742523611
3724,320.2,75.0,19463.25,156.0,37.890592,-122.238136,218.0,3.732,2016-09-22 01:45:15,11,3743.0,20160921174252,201609211742523611
3725,320.6,71.0,19467.01,156.0,37.890582,-122.238095,263.0,3.695,2016-09-22 01:45:16,11,3744.0,20160921174252,201609211742523611
3726,321.0,72.0,19470.71,156.0,37.890575,-122.238054,287.0,3.686,2016-09-22 01:45:17,11,3745.0,20160921174252,201609211742523611
3727,321.2,75.0,19474.49,157.0,37.890566,-122.238012,289.0,3.77,2016-09-22 01:45:18,11,3746.0,20160921174252,201609211742523611
3728,321.6,76.0,19478.24,157.0,37.890558,-122.237971,309.0,3.779,2016-09-22 01:45:19,11,3747.0,20160921174252,201609211742523611
3729,321.8,81.0,19482.24,157.0,37.890548,-122.237927,302.0,4.003,2016-09-22 01:45:20,11,3748.0,20160921174252,201609211742523611
3730,322.2,81.0,19486.41,157.0,37.890536,-122.237882,259.0,4.236,2016-09-22 01:45:21,11,3749.0,20160921174252,201609211742523611
3731,322.6,79.0,19490.6,157.0,37.890525,-122.237837,235.0,4.096,2016-09-22 01:45:22,11,3750.0,20160921174252,201609211742523611
3732,323.0,79.0,19494.75,157.0,37.890513,-122.237792,249.0,4.059,2016-09-22 01:45:23,11,3751.0,20160921174252,201609211742523611
3733,323.2,78.0,19498.82,157.0,37.890502,-122.237748,267.0,4.031,2016-09-22 01:45:24,11,3752.0,20160921174252,201609211742523611
3734,323.6,79.0,19502.8,157.0,37.890491,-122.237704,289.0,4.003,2016-09-22 01:45:25,11,3753.0,20160921174252,201609211742523611
3735,324.0,77.0,19506.75,157.0,37.890481,-122.237661,240.0,3.984,2016-09-22 01:45:26,11,3754.0,20160921174252,201609211742523611
3736,324.2,78.0,19510.69,157.0,37.890468,-122.23762,257.0,3.844,2016-09-22 01:45:27,11,3755.0,20160921174252,201609211742523611
3737,324.4,79.0,19514.61,157.0,37.890455,-122.237578,224.0,3.854,2016-09-22 01:45:28,11,3756.0,20160921174252,201609211742523611
3738,324.6,80.0,19518.42,157.0,37.890443,-122.237538,226.0,3.854,2016-09-22 01:45:29,11,3757.0,20160921174252,201609211742523611
3739,325.0,81.0,19522.18,157.0,37.890428,-122.237499,235.0,3.676,2016-09-22 01:45:30,11,3758.0,20160921174252,201609211742523611
3740,325.2,78.0,19525.87,157.0,37.890414,-122.237461,269.0,3.798,2016-09-22 01:45:31,11,3759.0,20160921174252,201609211742523611
3741,325.6,80.0,19529.76,157.0,37.890399,-122.237421,284.0,3.947,2016-09-22 01:45:32,11,3760.0,20160921174252,201609211742523611
3742,325.8,83.0,19533.94,157.0,37.890384,-122.237378,250.0,4.273,2016-09-22 01:45:33,11,3761.0,20160921174252,201609211742523611
3743,326.2,81.0,19537.84,157.0,37.890373,-122.237335,260.0,3.546,2016-09-22 01:45:34,11,3762.0,20160921174252,201609211742523611
3744,326.6,83.0,19541.58,157.0,37.890363,-122.237295,229.0,3.63,2016-09-22 01:45:35,11,3763.0,20160921174252,201609211742523611
3745,326.8,78.0,19545.3,156.0,37.890353,-122.237254,212.0,3.611,2016-09-22 01:45:36,11,3764.0,20160921174252,201609211742523611
3746,327.0,78.0,19548.88,156.0,37.890345,-122.237215,217.0,3.387,2016-09-22 01:45:37,11,3765.0,20160921174252,201609211742523611
3747,327.4,76.0,19552.72,156.0,37.890339,-122.237172,217.0,3.48,2016-09-22 01:45:38,11,3766.0,20160921174252,201609211742523611
3748,327.6,74.0,19556.38,155.0,37.890334,-122.237131,208.0,3.462,2016-09-22 01:45:39,11,3767.0,20160921174252,201609211742523611
3749,328.0,74.0,19559.83,155.0,37.890334,-122.237092,217.0,3.275,2016-09-22 01:45:40,11,3768.0,20160921174252,201609211742523611
3750,328.2,74.0,19563.48,155.0,37.890335,-122.23705,265.0,3.415,2016-09-22 01:45:41,11,3769.0,20160921174252,201609211742523611
3751,328.4,77.0,19567.2,155.0,37.890338,-122.237008,324.0,3.508,2016-09-22 01:45:42,11,3770.0,20160921174252,201609211742523611
3752,328.8,84.0,19571.1,155.0,37.890341,-122.236964,334.0,3.714,2016-09-22 01:45:43,11,3771.0,20160921174252,201609211742523611
3753,329.2,78.0,19575.55,154.0,37.890342,-122.236913,138.0,4.068,2016-09-22 01:45:44,11,3772.0,20160921174252,201609211742523611
3754,329.8,71.0,19580.07,155.0,37.890348,-122.236861,314.0,4.087,2016-09-22 01:45:45,11,3773.0,20160921174252,201609211742523611
3755,330.0,73.0,19584.64,155.0,37.890349,-122.236809,279.0,4.283,2016-09-22 01:45:46,11,3774.0,20160921174252,201609211742523611
3756,330.2,75.0,19589.05,155.0,37.890351,-122.236759,265.0,3.9,2016-09-22 01:45:47,11,3775.0,20160921174252,201609211742523611
3757,330.2,77.0,19593.58,155.0,37.890349,-122.236707,250.0,4.348,2016-09-22 01:45:48,11,3776.0,20160921174252,201609211742523611
3758,330.4,79.0,19598.56,155.0,37.890343,-122.236651,213.0,4.637,2016-09-22 01:45:49,11,3777.0,20160921174252,201609211742523611
3759,330.8,79.0,19603.43,155.0,37.890334,-122.236597,216.0,4.507,2016-09-22 01:45:50,11,3778.0,20160921174252,201609211742523611
3760,331.0,80.0,19608.53,155.0,37.890321,-122.236541,222.0,4.852,2016-09-22 01:45:51,11,3779.0,20160921174252,201609211742523611
3761,331.2,82.0,19613.73,155.0,37.890302,-122.236487,211.0,5.02,2016-09-22 01:45:52,11,3780.0,20160921174252,201609211742523611
3762,331.4,85.0,19618.87,156.0,37.890284,-122.236433,213.0,5.048,2016-09-22 01:45:53,11,3781.0,20160921174252,201609211742523611
3763,331.6,84.0,19624.01,156.0,37.890262,-122.236381,225.0,5.132,2016-09-22 01:45:54,11,3782.0,20160921174252,201609211742523611
3764,332.0,86.0,19629.56,156.0,37.890232,-122.236331,193.0,5.169,2016-09-22 01:45:55,11,3783.0,20160921174252,201609211742523611
3765,332.2,87.0,19635.17,155.0,37.890202,-122.23628,189.0,5.3,2016-09-22 01:45:56,11,3784.0,20160921174252,201609211742523611
3766,332.4,79.0,19640.66,155.0,37.890172,-122.23623,220.0,5.328,2016-09-22 01:45:57,11,3785.0,20160921174252,201609211742523611
3767,332.6,82.0,19646.45,155.0,37.890146,-122.236172,216.0,5.468,2016-09-22 01:45:58,11,3786.0,20160921174252,201609211742523611
3768,332.6,83.0,19652.52,155.0,37.890115,-122.236116,176.0,5.589,2016-09-22 01:45:59,11,3787.0,20160921174252,201609211742523611
3769,332.6,84.0,19658.19,155.0,37.890088,-122.236061,202.0,5.589,2016-09-22 01:46:00,11,3788.0,20160921174252,201609211742523611
3770,332.8,85.0,19663.42,155.0,37.890063,-122.236011,174.0,5.048,2016-09-22 01:46:01,11,3789.0,20160921174252,201609211742523611
3771,332.8,85.0,19668.6,154.0,37.890038,-122.235961,165.0,5.16,2016-09-22 01:46:02,11,3790.0,20160921174252,201609211742523611
3772,333.0,85.0,19674.33,154.0,37.890009,-122.235907,159.0,5.589,2016-09-22 01:46:03,11,3791.0,20160921174252,201609211742523611
